NCR ID,Entity Name,Regional Compliance Enforcement Authority,BA,DP,GO Category 1,GO Category 2,GOP Category 1,GOP Category 2,PCPA,RC,RP,RSG,TO,TOP,TP,TSP,DPUF,FRSG,RRSG
NCR13092,Chillingham Storage LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12157,"Chisholm Grid, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12541,Citadel BESS LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04029,City of Austin dba Austin Energy,Texas RE,,DP,,,,,,,,,TO,TOP,TP,,,,
NCR04030,City of Austin dba Austin Energy,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04032,City of College Station,Texas RE,,DP,,,,,,,,,TO,TOP,TP,,,,
NCR04033,City of Garland,Texas RE,,DP,,,,,,,,,TO,TOP,TP,,,,
NCR04034,City of Garland,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR04035,City of Garland,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR10004,City of Georgetown,Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR12106,"City of Lubbock, acting through Lubbock Power and Light",Texas RE,,DP,,,,,,,,,TO,TOP,TP,,,,
NCR10189,City of San Marcos,Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR12566,"Clean Energy Services CES, LLC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11785,Clearlight Energy (America) LLC,Texas RE,,,GO-1,GO-2,GOP-1,GOP-2,,,,,,,,,,,
NCR11926,Clearway Renewable Operation & Maintenance LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11804,"Coleman County Electric Cooperative, Inc.",Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR11862,"Colorado Bend I Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12087,Concho Bluff LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11790,"Concho Valley Electric Cooperative, Inc.",Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR12323,"Concho Valley Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04057,"Constellation Energy Generation, LLC - Constellation Power",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12492,"Copperhead Solar, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12169,"Corazon Energy, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11735,"Cotton Plains Wind I, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13354,"Cottonwood Bayou Storage, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04037,CPS Energy,Texas RE,,DP,GO-1,,GOP-1,,,,,,TO,TOP,TP,,,,
NCR12407,"Crane 2 BESS, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12038,"Crane Solar Project, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11114,"Cross Texas Transmission, LLC",Texas RE,,,,,,,,,,,TO,TOP,TP,,,,
NCR12243,Crossett Power Management LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12494,"Cutlass Solar II, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12340,"Cutlass Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11867,"Cypress Creek O&M, LLC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR13507,Danish Fields LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04049,Denton Municipal Electric,Texas RE,,DP,GO-1,,GOP-1,,,,,,TO,TOP,TP,,,,
NCR11915,DEPCOM Power,Texas RE,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR12524,"Deriva Energy Solar Holdings, LLC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11750,"Dermott Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12358,"Desert Sky Wind Farm, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13343,Dileo Solar LLC,Texas RE,,,,GO-2,,,,,,,,,,,,,
NCR13067,Dogfish ESS Assets LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13057,DS Cornerstone LLC,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12149,East Blackland Solar Project 1 LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR01227,East Texas Electric Cooperative Inc.,Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR12462,"Ebony Energy Storage, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12256,Ector County Generation LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11441,EDF Renewable Service,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11662,EDP Renewables North America LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11430,"EIF Channelview Cogeneration, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12110,"El Campo Wind, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12204,"Elara Energy Project, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11698,"Electra Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04056,"Electric Reliability Council of Texas, Inc.",Texas RE,BA,,,,,,PCPA,RC,RP,,,TOP,,TSP,,,
NCR10211,"Electric Transmission Texas, LLC",Texas RE,,,,,,,,,,,TO,,,,,,
NCR12377,"Ellis Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12291,"Elm Branch Solar 1, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13087,"Enbridge Solar (Orange Grove), LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13554,"Enbridge Solar (Sequoia I), LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12068,ENGIE Long Draw Solar LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13036,"esVolta Management, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13129,"Evelyn Energy Storage, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04058,Exxon Mobil Corporation,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13031,Five Wells Solar Center LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12458,Five Wells Storage LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11824,"Flat Top Wind I, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR10262,Floresville Electric Light & Power System,Texas RE,,,,,,,,,,,TO,,,,DP-UFLS,,
NCR12218,Flower Valley II LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11930,Fluvanna Wind Energy 2 LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11769,Fluvanna Wind Energy LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11950,"Foard City Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04059,"Formosa Utility Venture, Ltd.",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12379,"Fort Bend Solar, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13089,Fort Duncan BESS LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13268,FRV AE Solar LLC,Texas RE,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR12145,G.S.E. One LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12114,"Gambit Energy Storage, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04074,GEN TEX Power Corp,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04076,GEUS,Texas RE,,,GO-1,,,,,,,,,,,,DP-UFLS,,
NCR12485,"Giga Texas Energy, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR10020,"Golden Spread Electric Cooperative, Inc.",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11364,Goldthwaite Wind Energy LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13419,"Gransolar Texas One, LLC",Texas RE,,,,GO-2,,,,,,,,,,,,,
NCR12542,Greasewood II LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12561,"Great Kiskadee Storage, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11510,"Green Pastures Wind I, LLC.",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11573,"Green Pastures Wind II, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12365,"Gregory Power Holdings, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12132,"Griffin Trail Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13358,"Grimes County Solar Project, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13521,"Grizzly Ridge Solar, LLC",Texas RE,,,,GO-2,,,,,,,,,,,,,
NCR04079,Guadalupe Valley Electric Co Op Inc.,Texas RE,,DP,,,,,,,,,TO,,TP,,,,
NCR13318,"Guajillo Energy Storage, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11631,Gunsight Mountain Wind Energy LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR00210,"Hackberry Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12433,Hanwha Convergence USA Corp.,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12053,"Heart of Texas Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13091,Hecate Energy Ramsey LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11991,Holstein Solar,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12447,"Hopkins Energy, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12434,"Horizon Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12538,Hornet Solar LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11690,"Horse Creek Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13205,House Mountain LLC,Texas RE,,,,GO-2,,,,,,,,,,,,,
NCR12057,"Impact Solar 1, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04082,"Ingleside Cogeneration, LP",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11392,"International Boundary and Water Commission, US Section",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11694,Invenergy Services LLC,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12554,Invenergy Services-7V,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12271,Invenergy Services-Brazoria County,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR13359,Invenergy Services-Grimes Solar,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12072,Invenergy Services-Lamesa II,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12250,Invenergy Services-Sherbino II,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR13284,Invenergy Services-Silver Star,Texas RE,,,,,,GOP-2,,,,,,,,,,,
NCR12251,Invenergy Services-Trinity Hills,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12427,"IP Lumina II, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12415,"IP Lumina, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12321,"IP Radian, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12336,"Jack County Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12338,"Johnson County Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13103,JP Remote Operations Center I LLC,Texas RE,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR12005,"Jumbo Hill Wind Project, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12514,"KCE TX 10, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13344,"KCE TX 11, LLC",Texas RE,,,,GO-2,,,,,,,,,,,,,
NCR12311,"KCE TX 12, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13345,"KCE TX 13, LLC",Texas RE,,,,GO-2,,,,,,,,,,,,,
NCR12511,"KCE TX 15, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12351,"KCE TX 19/21, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13346,"KCE TX 23, LLC",Texas RE,,,,GO-2,,,,,,,,,,,,,
NCR11497,"Keechi Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR10179,Kerrville Public Utility Board,Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR12454,"King Creek Wind Farm 1, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12455,"King Creek Wind Farm 2, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04088,"Kiowa Power Partners, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,TO,,,,,,
NCR12060,"La Chalupa, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11817,Lamar County Electric Cooperative Association,Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR11885,"Lamesa II Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11976,"Lapetus Energy Project, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11863,"LaPorte Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12067,"Las Lomas Wind Project, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12092,"Las Majadas Wind Project, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04091,LCRA Transmission Services Corporation,Texas RE,,,,,,,,,,,TO,TOP,TP,,,,
NCR13317,"Liberty 1 Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12441,Libra Storage LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12467,"Lighthouse Renewables, Corp - Frye Solar",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13126,"Lighthouse Renewables, Corp - Outpost",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11897,"Live Oak Wind Project, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11931,"Lockett Windfarm, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11076,"Lone Star Transmission, LLC",Texas RE,,,,,,,,,,,TO,TOP,TP,,,,
NCR13050,"Longbow BESS, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12442,"Longbow Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12495,Longhorn Storage LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11503,"Longhorn Wind Project, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12569,Longroad Energy Services,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11075,"Loraine Windpark Project, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11267,"Los Vientos Windpower IA, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11266,"Los Vientos Windpower IB, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11538,"Los Vientos Windpower III, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11635,"Los Vientos Windpower IV, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11603,"Los Vientos Windpower V, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04092,Lower Colorado River Authority,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR04093,Lower Colorado River Authority,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12499,LRE Operations Control Center,Texas RE,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR13288,Lucky Bluff BESS LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR10133,"Luminant Energy Company, LLC",Texas RE,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR10219,"Luminant Generation Company, LLC",Texas RE,,,GO-1,GO-2,,,,,,,,,,,,,
NCR11798,"Lyntegar Electric Cooperative, Inc.",Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR12309,"Madero Grid, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11493,"Major Oak Power, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11701,Mariah del Norte LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13121,"Markum Solar Farm, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12129,"Maryneal Windpower, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR00087,"McAdoo Wind Energy, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11511,Mesquite Creek Wind LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11980,"Mesteño Windpower, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11478,"Miami Wind I, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11888,"Midway Solar 1, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11894,"Midway Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11990,"Miller Bros. Solar, LLC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11463,"Mojave 16/17/18, LLC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR13562,"Monte Cristo Windpower, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13316,"Morrow Lake Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11864,"Mountain Creek Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13228,"Mozart Wind, LLC",Texas RE,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR13457,"Myrtle Storage, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12435,NAES - Goodnight I,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13266,NAES Corporation - Cross Trails,Texas RE,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR12367,"NAES Corporation - Major Oak Power, LLC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11935,NAES Corporation - Nacogdoches,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13340,NAES Corporation - Whirlwind Energy,Texas RE,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR12339,NAES Corporation-Rayburn Energy Station,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11181,NAES Corporation-Sandy Creek Energy Station,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12360,NAES Frontera Energy Center,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04101,New Braunfels Utilities,Texas RE,,DP,,,,,,,,,TO,,TP,,,,
NCR10019,"NextEra Energy Resources, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR10276,"Notrees Windpower, LP",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12096,NovaSource Power Services,Texas RE,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR10326,"NRG Cedar Bayou Development Co, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11642,NRG Energy Services - Golden Spread,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12273,NRG Energy Services LLC-Petra Nova,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR10090,"NRG Texas Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12032,Oberon Solar IA LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13232,OCI Alamo 1 LLC,Texas RE,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR10072,"Odyssey Energy Altura Cogen, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11736,"Old Settler Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04109,Oncor Electric Delivery Company LLC,Texas RE,,DP,,,,,,,,,TO,TOP,TP,,,,
NCR12355,Onward Energy ROC LLC,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR13360,Oriana Solar LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12161,"Origis Services, LLC",Texas RE,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR04110,Oxy Vinyls LP,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11974,"Palmas Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12383,"Paris Farm Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04138,"Paris Generation, LP",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13270,"Parliament Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11808,Pattern Operators LP,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12412,Pearce Renewables,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR04111,Pedernales Elec Co Op Inc.,Texas RE,,DP,,,,,,,,,TO,TOP,TP,,,,
NCR12098,PES Remote Operations Center,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11346,Petra Nova Power I LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11934,"Phoebe Energy Project, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11868,PHR Holdings LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13537,Pinnington Solar LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12317,"Pisgah Ridge Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13510,Pitts Dudik Solar LLC,Texas RE,,,,GO-2,,,,,,,,,,,,,
NCR13544,Platinum Energy Storage LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12549,"Porter Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13118,PP Jaguar BESS LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12065,"Prairie Hill Wind Project, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13068,Prairie Switch Wind LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13095,"Primoris Renewable Energy, Inc",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12031,"Prospero Energy Project, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12152,"Prospero Solar II, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13464,QE Solar ROC,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12507,"QE Solar, LLC",Texas RE,,,,,,GOP-2,,,,,,,,,,,
NCR11947,"Ranchero Wind Farm, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11838,"Rattlesnake Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11547,Rattlesnake Wind I LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04113,"Rayburn Country Electric Cooperative, Inc.",Texas RE,,DP,,,,,,,,,TO,TOP,TP,,,,
NCR12276,"Rayos del Sol Solar Project, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12162,RE Maplewood LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12043,RE Rambler LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12223,Recurrent Energy Power Services (USA) LLC,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12490,Red Tailed Hawk Solar LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12156,RES America Asset Management - Chisholm,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12469,RES Americas - Frye Solar,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR13127,RES Energy Services - Outpost Solar,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR13538,RES Energy Services Inc.,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11924,"Rio Bravo Windpower, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR03038,Rio Grande Electric Co Op,Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR12501,"RNWBL, LLC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11774,Rocksprings Val Verde Wind LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12418,"Rodeo Ranch Energy Storage, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11544,"Route 66 Wind Power, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12341,"RW Miller Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12482,"RWE Americas, LLC",Texas RE,,,GO-1,GO-2,GOP-1,GOP-2,,,,,,,,,,,
NCR11383,"RWE Clean Energy QSE, LLC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11981,"Sage Draw Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12263,Samson Solar Energy III LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12241,Samson Solar Energy LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13319,San Jacinto Cogeneration LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR00253,"San Miguel Electric Cooperative, Inc.",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11646,"San Roman Wind I, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11182,"Sandy Creek Services, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11918,Santa Rita East Wind Energy LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11841,Santa Rita Wind Energy LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR10321,"Scurry County Wind II, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR10027,"Scurry County Wind, LP",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12189,"SE Aragorn, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12109,"SE Juno, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12177,"SE Titan, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13221,Sealy Power LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13411,Seven Flags BESS LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13206,Seymour Hills Wind Project LLC,Texas RE,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR12487,"Shakes Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11566,"Shannon Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04119,"Sharyland Utilities, L.L.C.",Texas RE,,,,,,,,,,,TO,,TP,,,,
NCR11206,Sherbino II Wind Farm LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
